6s16.aig c bad 1 output 1 exit 0
6s171.aig c bad 1 output 1 exit 0
6s172.aig c bad 1 output 1 exit 0
6s173.aig c bad 1 output 1 exit 0
6s174.aig c bad 1 output 1 exit 0
6s177.aig c bad 1 output 1 exit 0
6s178.aig c bad 1 output 1 exit 0
6s179.aig c bad 1 output 1 exit 0
6s17.aig c bad 1 output 1 exit 0
6s180.aig c bad 1 output 1 exit 0
6s181.aig c bad 1 output 1 exit 0
6s182.aig c bad 1 output 1 exit 0
6s183.aig c bad 1 output 1 exit 0
6s184.aig c bad 1 output 1 exit 0
6s185.aig c bad 1 output 1 exit 0
6s186.aig c bad 1 output 1 exit 0
6s187.aig c bad 1 output 1 exit 0
6s188.aig c bad 1 output 1 exit 0
6s189.aig c bad 1 output 1 exit 0
6s18.aig c bad 1 output 1 exit 0
6s190.aig c bad 1 output 1 exit 0
6s191.aig c bad 1 output 1 exit 0
6s192.aig c bad 1 output 1 exit 0
6s193.aig c bad 1 output 1 exit 0
6s194.aig c bad 1 output 1 exit 0
6s195.aig c bad 1 output 1 exit 0
6s196.aig c bad 1 output 1 exit 0
6s197.aig c bad 1 output 1 exit 0
6s198.aig c bad 1 output 1 exit 0
6s199.aig c bad 1 output 1 exit 0
6s19.aig c bad 1 output 1 exit 0
6s1.aig c bad 1 output 1 exit 0
6s20.aig c bad 1 output 1 exit 0
6s21.aig c bad 1 output 1 exit 0
6s22.aig c bad 1 output 1 exit 0
6s23.aig c bad 1 output 1 exit 0
6s24.aig c bad 1 output 1 exit 0
6s25.aig c bad 1 output 1 exit 0
6s26.aig c bad 1 output 1 exit 0
6s27.aig c bad 1 output 1 exit 0
6s28.aig c bad 1 output 1 exit 0
6s29.aig c bad 1 output 1 exit 0
6s2.aig c bad 1 output 1 exit 0
6s30.aig c bad 1 output 1 exit 0
6s31.aig c bad 1 output 1 exit 0
6s32.aig c bad 1 output 1 exit 0
6s33.aig c bad 1 output 1 exit 0
6s34.aig c bad 1 output 1 exit 0
6s35.aig c bad 1 output 1 exit 0
6s36.aig c bad 1 output 1 exit 0
6s37.aig c bad 1 output 1 exit 0
6s38.aig c bad 1 output 1 exit 0
6s39.aig c bad 1 output 1 exit 0
6s3.aig c bad 1 output 1 exit 0
6s40p0.aig c bad 1 output 1 exit 0
6s40p1.aig c bad 1 output 1 exit 0
6s40p2.aig c bad 1 output 1 exit 0
6s41.aig c bad 1 output 1 exit 0
6s42.aig c bad 1 output 1 exit 0
6s43.aig c bad 1 output 1 exit 0
6s44.aig c bad 1 output 1 exit 0
6s45.aig c bad 1 output 1 exit 0
6s46.aig c bad 1 output 1 exit 0
6s47.aig c bad 1 output 1 exit 0
6s48p0.aig c bad 1 output 1 exit 0
6s48p1.aig c bad 1 output 1 exit 0
6s49.aig c bad 1 output 1 exit 0
6s4.aig c bad 1 output 1 exit 0
6s50.aig c bad 1 output 1 exit 0
6s51.aig c bad 1 output 1 exit 0
6s52.aig c bad 1 output 1 exit 0
6s53.aig c bad 1 output 1 exit 0
6s54.aig c bad 1 output 1 exit 0
6s5.aig c bad 1 output 1 exit 0
6s6.aig c bad 1 output 1 exit 0
6s7.aig c bad 1 output 1 exit 0
6s8.aig c bad 1 output 1 exit 0
6s9.aig c bad 1 output 1 exit 0
abp4p2ff.aig c bad 1 output 1 exit 0
abp4p2tt.aig c bad 1 output 1 exit 0
abp4pold.aig c bad 1 output 1 exit 0
abp4ptimo.aig c bad 1 output 1 exit 0
abp4ptimoneg.aig c bad 1 output 1 exit 0
bc57sensorsp0.aig c bad 1 output 1 exit 0
bc57sensorsp0neg.aig c bad 1 output 1 exit 0
bc57sensorsp1.aig c bad 1 output 1 exit 0
bc57sensorsp1neg.aig c bad 1 output 1 exit 0
bc57sensorsp2.aig c bad 1 output 1 exit 0
bc57sensorsp2neg.aig c bad 1 output 1 exit 0
bc57sensorsp3.aig c bad 1 output 1 exit 0
beemadd3b1.aig c bad 1 output 1 exit 0
beemadd4b1.aig c bad 1 output 1 exit 0
beemandrsn4b1.aig c bad 1 output 1 exit 0
beemandrsn6b1.aig c bad 1 output 1 exit 0
beemandrsn7f1.aig c bad 1 output 1 exit 0
beemat1b1.aig c bad 1 output 1 exit 0
beemat1f1.aig c bad 1 output 1 exit 0
beemat4f1.aig c bad 1 output 1 exit 0
beembkry1b1.aig c bad 1 output 1 exit 0
beembkry5b1.aig c bad 1 output 1 exit 0
beembkry7f1.aig c bad 1 output 1 exit 0
beemblks2b1.aig c bad 1 output 1 exit 0
beemblks3f1.aig c bad 1 output 1 exit 0
beembrdg2f1.aig c bad 1 output 1 exit 0
beembrdg3b1.aig c bad 1 output 1 exit 0
beembrdg3f1.aig c bad 1 output 1 exit 0
beembrp1f1.aig c bad 1 output 1 exit 0
beembrptwo1b2.aig c bad 1 output 1 exit 0
beembrptwo1f2.aig c bad 1 output 1 exit 0
beembrptwo4b1.aig c bad 1 output 1 exit 0
beembrptwo5f2.aig c bad 1 output 1 exit 0
beemcmbrdg1b1.aig c bad 1 output 1 exit 0
beemcmbrdg1f1.aig c bad 1 output 1 exit 0
beemcoll1b1.aig c bad 1 output 1 exit 0
beemcoll3b1.aig c bad 1 output 1 exit 0
beemcoll4b1.aig c bad 1 output 1 exit 0
beemexit5f1.aig c bad 1 output 1 exit 0
beemextnc1b1.aig c bad 1 output 1 exit 0
beemextnc3b1.aig c bad 1 output 1 exit 0
beemfish4f1.aig c bad 1 output 1 exit 0
beemfish6b1.aig c bad 1 output 1 exit 0
beemfrogs1b1.aig c bad 1 output 1 exit 0
beemfrogs1f1.aig c bad 1 output 1 exit 0
beemfwt1b1.aig c bad 1 output 1 exit 0
beemfwt1f1.aig c bad 1 output 1 exit 0
beemfwt5f2.aig c bad 1 output 1 exit 0
beemgear1f1.aig c bad 1 output 1 exit 0
beemgear2b1.aig c bad 1 output 1 exit 0
beemgear2f1.aig c bad 1 output 1 exit 0
beemhanoi1b1.aig c bad 1 output 1 exit 0
beemhanoi1f1.aig c bad 1 output 1 exit 0
beemkrebs3b1.aig c bad 1 output 1 exit 0
beemkrebs3f1.aig c bad 1 output 1 exit 0
beemkrebs4b1.aig c bad 1 output 1 exit 0
beemlann2b1.aig c bad 1 output 1 exit 0
beemlann2f1.aig c bad 1 output 1 exit 0
beemlann4b1.aig c bad 1 output 1 exit 0
beemldelec1b1.aig c bad 1 output 1 exit 0
beemldelec4b1.aig c bad 1 output 1 exit 0
beemldfilt1f1.aig c bad 1 output 1 exit 0
beemldfilt3b1.aig c bad 1 output 1 exit 0
beemldfilt4b1.aig c bad 1 output 1 exit 0
beemldfilt5b1.aig c bad 1 output 1 exit 0
beemlifts2b1.aig c bad 1 output 1 exit 0
beemlifts3b1.aig c bad 1 output 1 exit 0
beemlifts8b1.aig c bad 1 output 1 exit 0
beemlmprt1b1.aig c bad 1 output 1 exit 0
beemlmprt5b1.aig c bad 1 output 1 exit 0
beemlmprt5f1.aig c bad 1 output 1 exit 0
beemlmprt7b1.aig c bad 1 output 1 exit 0
beemloyd2b1.aig c bad 1 output 1 exit 0
beemloyd3b1.aig c bad 1 output 1 exit 0
beemlptna5f1.aig c bad 1 output 1 exit 0
beemmcs1f1.aig c bad 1 output 1 exit 0
beemmcs3b1.aig c bad 1 output 1 exit 0
beemmcs4b1.aig c bad 1 output 1 exit 0
beemmsmie1b1.aig c bad 1 output 1 exit 0
beemmsmie3b1.aig c bad 1 output 1 exit 0
beemmsmie3f1.aig c bad 1 output 1 exit 0
beemndhm2b2.aig c bad 1 output 1 exit 0
beemndhm2f2.aig c bad 1 output 1 exit 0
beemndhm3b2.aig c bad 1 output 1 exit 0
beempgmprot1b1.aig c bad 1 output 1 exit 0
beempgmprot1b2.aig c bad 1 output 1 exit 0
beempgmprot7b1.aig c bad 1 output 1 exit 0
beempgsol2b1.aig c bad 1 output 1 exit 0
beempgsol5b1.aig c bad 1 output 1 exit 0
beemplc1b2.aig c bad 1 output 1 exit 0
beemprdcell2f1.aig c bad 1 output 1 exit 0
beemprng1b1.aig c bad 1 output 1 exit 0
beemptrsn1b1.aig c bad 1 output 1 exit 0
beemptrsn4b1.aig c bad 1 output 1 exit 0
beemptrsn7b1.aig c bad 1 output 1 exit 0
beemptrsn7f1.aig c bad 1 output 1 exit 0
beemrether3b1.aig c bad 1 output 1 exit 0
beemrether4f1.aig c bad 1 output 1 exit 0
beemrether6b1.aig c bad 1 output 1 exit 0
beemrshr2b1.aig c bad 1 output 1 exit 0
beemrshr2f1.aig c bad 1 output 1 exit 0
beemrshr3b1.aig c bad 1 output 1 exit 0
beemskbn1f1.aig c bad 1 output 1 exit 0
beemskbn2b1.aig c bad 1 output 1 exit 0
beemskbn2f1.aig c bad 1 output 1 exit 0
beemsnpse4f1.aig c bad 1 output 1 exit 0
beemsnpse7b1.aig c bad 1 output 1 exit 0
beemszmsk1b1.aig c bad 1 output 1 exit 0
beemszmsk1f1.aig c bad 1 output 1 exit 0
beemtlphn4b1.aig c bad 1 output 1 exit 0
beemtlphn5f1.aig c bad 1 output 1 exit 0
beemtrngt2b1.aig c bad 1 output 1 exit 0
beemtrngt3f1.aig c bad 1 output 1 exit 0
beemtrngt4b1.aig c bad 1 output 1 exit 0
beemtrngt5f1.aig c bad 1 output 1 exit 0
bj08amba2g1.aig c bad 1 output 1 exit 0
bj08amba2g3f1.aig c bad 1 output 1 exit 0
bj08amba2g3f2.aig c bad 1 output 1 exit 0
bj08amba2g3f3.aig c bad 1 output 1 exit 0
bj08amba2g4f1.aig c bad 1 output 1 exit 0
bj08amba2g4f2.aig c bad 1 output 1 exit 0
bj08amba2g4f3.aig c bad 1 output 1 exit 0
bj08amba2g5.aig c bad 1 output 1 exit 0
bj08amba2g62.aig c bad 1 output 1 exit 0
bj08amba2g82.aig c bad 1 output 1 exit 0
bj08amba3g1.aig c bad 1 output 1 exit 0
bj08amba3g3.aig c bad 1 output 1 exit 0
bj08amba3g5.aig c bad 1 output 1 exit 0
bj08amba3g62.aig c bad 1 output 1 exit 0
bj08amba3g82.aig c bad 1 output 1 exit 0
bj08amba4g1.aig c bad 1 output 1 exit 0
bj08amba4g5.aig c bad 1 output 1 exit 0
bj08amba4g82.aig c bad 1 output 1 exit 0
bj08amba5g62.aig c bad 1 output 1 exit 0
bj08amba5g82.aig c bad 1 output 1 exit 0
bj08aut1.aig c bad 1 output 1 exit 0
bj08aut5.aig c bad 1 output 1 exit 0
bj08aut62.aig c bad 1 output 1 exit 0
bj08aut82.aig c bad 1 output 1 exit 0
bj08autg3f1.aig c bad 1 output 1 exit 0
bj08autg3f2.aig c bad 1 output 1 exit 0
bj08autg3f3.aig c bad 1 output 1 exit 0
bj08goodbakerycyclef10.aig c bad 1 output 1 exit 0
bj08goodbakerycyclef1.aig c bad 1 output 1 exit 0
bj08goodbakerycyclef7.aig c bad 1 output 1 exit 0
bj08vendingcycle.aig c bad 1 output 1 exit 0
bj08vsar12.aig c bad 1 output 1 exit 0
bj08vsar16.aig c bad 1 output 1 exit 0
bj08vsar6.aig c bad 1 output 1 exit 0
bj08vsar8.aig c bad 1 output 1 exit 0
bjrb07amba10andenv.aig c bad 1 output 1 exit 0
bjrb07amba1andenv.aig c bad 1 output 1 exit 0
bjrb07amba2andenv.aig c bad 1 output 1 exit 0
bjrb07amba3andenv.aig c bad 1 output 1 exit 0
bjrb07amba4andenv.aig c bad 1 output 1 exit 0
bjrb07amba5andenv.aig c bad 1 output 1 exit 0
bjrb07amba6andenv.aig c bad 1 output 1 exit 0
bjrb07amba7andenv.aig c bad 1 output 1 exit 0
bjrb07amba9andenv.aig c bad 1 output 1 exit 0
bob05.aig c bad 1 output 1 exit 0
bob12s01.aig c bad 1 output 1 exit 0
bob12s02.aig c bad 1 output 1 exit 0
bob12s03.aig c bad 1 output 1 exit 0
bob12s04.aig c bad 1 output 1 exit 0
bob12s05.aig c bad 1 output 1 exit 0
bob12s06.aig c bad 1 output 1 exit 0
bob12s07.aig c bad 1 output 1 exit 0
bob12s08.aig c bad 1 output 1 exit 0
bob12s09.aig c bad 1 output 1 exit 0
bob12s10.aig c bad 1 output 1 exit 0
bob1u05cu.aig c bad 1 output 1 exit 0
bob2.aig c bad 1 output 1 exit 0
bob3.aig c bad 1 output 1 exit 0
bob9234redmiter.aig c bad 1 output 1 exit 0
bob9234spec0.aig c bad 1 output 1 exit 0
bob9234spec4.aig c bad 1 output 1 exit 0
bob9234spec4neg.aig c bad 1 output 1 exit 0
bob9234spec5.aig c bad 1 output 1 exit 0
bob9234spec5neg.aig c bad 1 output 1 exit 0
bob9234spec6.aig c bad 1 output 1 exit 0
bob9234spec6neg.aig c bad 1 output 1 exit 0
bob9234spec7.aig c bad 1 output 1 exit 0
bob9234spec7neg.aig c bad 1 output 1 exit 0
bob9234specand.aig c bad 1 output 1 exit 0
bob9234specor.aig c bad 1 output 1 exit 0
bobaesdinvdmit.aig c bad 1 output 1 exit 0
bobcohdoptdcd4.aig c bad 1 output 1 exit 0
bobcount.aig c bad 1 output 1 exit 0
boblivea.aig c bad 1 output 1 exit 0
boblivear.aig c bad 1 output 1 exit 0
bobmiterbm1and.aig c bad 1 output 1 exit 0
bobmiterbm1or.aig c bad 1 output 1 exit 0
bobmitersynbm.aig c bad 1 output 1 exit 0
bobpci215.aig c bad 1 output 1 exit 0
bobpcihm.aig c bad 1 output 1 exit 0
bobsm38584.aig c bad 1 output 1 exit 0
bobsm5378d2.aig c bad 1 output 1 exit 0
bobsm9234.aig c bad 1 output 1 exit 0
bobsmcodic.aig c bad 1 output 1 exit 0
bobsmdct.aig c bad 1 output 1 exit 0
bobsmfpu.aig c bad 1 output 1 exit 0
bobsmhdlc1.aig c bad 1 output 1 exit 0
bobsmhdlc2.aig c bad 1 output 1 exit 0
bobsmhdlc3.aig c bad 1 output 1 exit 0
bobsmhdlc.aig c bad 1 output 1 exit 0
bobsmi2c.aig c bad 1 output 1 exit 0
bobsmmem.aig c bad 1 output 1 exit 0
bobsmminiuart.aig c bad 1 output 1 exit 0
bobsmmips.aig c bad 1 output 1 exit 0
bobsmnut1.aig c bad 1 output 1 exit 0
bobsmnut2.aig c bad 1 output 1 exit 0
bobsmoci.aig c bad 1 output 1 exit 0
bobsmrisc.aig c bad 1 output 1 exit 0
bobsmvhd3.aig c bad 1 output 1 exit 0
bobsynth00.aig c bad 1 output 1 exit 0
bobsynth00neg.aig c bad 1 output 1 exit 0
bobsynth01.aig c bad 1 output 1 exit 0
bobsynth01neg.aig c bad 1 output 1 exit 0
bobsynth02.aig c bad 1 output 1 exit 0
bobsynth04.aig c bad 1 output 1 exit 0
bobsynth04neg.aig c bad 1 output 1 exit 0
bobsynth05.aig c bad 1 output 1 exit 0
bobsynth06.aig c bad 1 output 1 exit 0
bobsynth06neg.aig c bad 1 output 1 exit 0
bobsynth07.aig c bad 1 output 1 exit 0
bobsynth07neg.aig c bad 1 output 1 exit 0
bobsynth08.aig c bad 1 output 1 exit 0
bobsynth08neg.aig c bad 1 output 1 exit 0
bobsynth09.aig c bad 1 output 1 exit 0
bobsynth09neg.aig c bad 1 output 1 exit 0
bobsynth10.aig c bad 1 output 1 exit 0
bobsynth11.aig c bad 1 output 1 exit 0
bobsynth11neg.aig c bad 1 output 1 exit 0
bobsynth12.aig c bad 1 output 1 exit 0
bobsynth12neg.aig c bad 1 output 1 exit 0
bobsynth13.aig c bad 1 output 1 exit 0
bobsynth13neg.aig c bad 1 output 1 exit 0
bobsynthand.aig c bad 1 output 1 exit 0
bobsynthetic2.aig c bad 1 output 1 exit 0
bobsynthetic.aig c bad 1 output 1 exit 0
bobsynthor.aig c bad 1 output 1 exit 0
bobtuint00.aig c bad 1 output 1 exit 0
bobtuint04.aig c bad 1 output 1 exit 0
bobtuint04neg.aig c bad 1 output 1 exit 0
bobtuint05.aig c bad 1 output 1 exit 0
bobtuint05neg.aig c bad 1 output 1 exit 0
bobtuint06.aig c bad 1 output 1 exit 0
bobtuint06neg.aig c bad 1 output 1 exit 0
bobtuint07.aig c bad 1 output 1 exit 0
bobtuint07neg.aig c bad 1 output 1 exit 0
bobtuint08.aig c bad 1 output 1 exit 0
bobtuint08neg.aig c bad 1 output 1 exit 0
bobtuint09.aig c bad 1 output 1 exit 0
bobtuint09neg.aig c bad 1 output 1 exit 0
bobtuint10.aig c bad 1 output 1 exit 0
bobtuint10neg.aig c bad 1 output 1 exit 0
bobtuint11.aig c bad 1 output 1 exit 0
bobtuint11neg.aig c bad 1 output 1 exit 0
bobtuint12.aig c bad 1 output 1 exit 0
bobtuint12neg.aig c bad 1 output 1 exit 0
bobtuint13.aig c bad 1 output 1 exit 0
bobtuint13neg.aig c bad 1 output 1 exit 0
bobtuint14.aig c bad 1 output 1 exit 0
bobtuint14neg.aig c bad 1 output 1 exit 0
bobtuint15.aig c bad 1 output 1 exit 0
bobtuint15neg.aig c bad 1 output 1 exit 0
bobtuint16.aig c bad 1 output 1 exit 0
bobtuint16neg.aig c bad 1 output 1 exit 0
bobtuint17.aig c bad 1 output 1 exit 0
bobtuint17neg.aig c bad 1 output 1 exit 0
bobtuint18.aig c bad 1 output 1 exit 0
bobtuint18neg.aig c bad 1 output 1 exit 0
bobtuint19.aig c bad 1 output 1 exit 0
bobtuint19neg.aig c bad 1 output 1 exit 0
bobtuint20.aig c bad 1 output 1 exit 0
bobtuint20neg.aig c bad 1 output 1 exit 0
bobtuint21.aig c bad 1 output 1 exit 0
bobtuint21neg.aig c bad 1 output 1 exit 0
bobtuint22.aig c bad 1 output 1 exit 0
bobtuint22neg.aig c bad 1 output 1 exit 0
bobtuint23.aig c bad 1 output 1 exit 0
bobtuint23neg.aig c bad 1 output 1 exit 0
bobtuint24.aig c bad 1 output 1 exit 0
bobtuint24neg.aig c bad 1 output 1 exit 0
bobtuint25.aig c bad 1 output 1 exit 0
bobtuint25neg.aig c bad 1 output 1 exit 0
bobtuint26.aig c bad 1 output 1 exit 0
bobtuint26neg.aig c bad 1 output 1 exit 0
bobtuint27.aig c bad 1 output 1 exit 0
bobtuint27neg.aig c bad 1 output 1 exit 0
bobtuint28.aig c bad 1 output 1 exit 0
bobtuint28neg.aig c bad 1 output 1 exit 0
bobtuint29.aig c bad 1 output 1 exit 0
bobtuint29neg.aig c bad 1 output 1 exit 0
bobtuint30.aig c bad 1 output 1 exit 0
bobtuint30neg.aig c bad 1 output 1 exit 0
bobtuint31.aig c bad 1 output 1 exit 0
bobtuint31neg.aig c bad 1 output 1 exit 0
bobtuintand.aig c bad 1 output 1 exit 0
bobtuintor.aig c bad 1 output 1 exit 0
bobtuintorneg.aig c bad 1 output 1 exit 0
bobtutt.aig c bad 1 output 1 exit 0
bobtuttt.aig c bad 1 output 1 exit 0
bobunr2p10d40l.aig c bad 1 output 1 exit 0
bobuns2p10d100l.aig c bad 1 output 1 exit 0
bobuns2p10d20l.aig c bad 1 output 1 exit 0
bobuns2p10d60l.aig c bad 1 output 1 exit 0
bobuns2p10d80l.aig c bad 1 output 1 exit 0
brpp1.aig c bad 1 output 1 exit 0
brpp1neg.aig c bad 1 output 1 exit 0
brpptimo.aig c bad 1 output 1 exit 0
brpptimoneg.aig c bad 1 output 1 exit 0
brpptimonegnv.aig c bad 1 output 1 exit 0
cmudme1.aig c bad 1 output 1 exit 0
cmu.dme1.B.aig c bad 1 output 1 exit 0
cmudme2.aig c bad 1 output 1 exit 0
cmu.dme2.B.aig c bad 1 output 1 exit 0
cmugigamax.aig c bad 1 output 1 exit 0
cmu.gigamax.B.aig c bad 1 output 1 exit 0
cmuperiodic.aig c bad 1 output 1 exit 0
cmu.periodic.N.aig c bad 1 output 1 exit 0
counterp0.aig c bad 1 output 1 exit 0
counterp0neg.aig c bad 1 output 1 exit 0
csmacdp0.aig c bad 1 output 1 exit 0
csmacdp0neg.aig c bad 1 output 1 exit 0
csmacdp2.aig c bad 1 output 1 exit 0
csmacdp2neg.aig c bad 1 output 1 exit 0
dme3p1.aig c bad 1 output 1 exit 0
dme3p1neg.aig c bad 1 output 1 exit 0
dme3ptimo.aig c bad 1 output 1 exit 0
dme3ptimoneg.aig c bad 1 output 1 exit 0
dme3ptimonegnv.aig c bad 1 output 1 exit 0
dme4p1.aig c bad 1 output 1 exit 0
dme4p1neg.aig c bad 1 output 1 exit 0
dme4ptimo.aig c bad 1 output 1 exit 0
dme4ptimoneg.aig c bad 1 output 1 exit 0
dme4ptimonegnv.aig c bad 1 output 1 exit 0
dme5p1.aig c bad 1 output 1 exit 0
dme5p1neg.aig c bad 1 output 1 exit 0
dme5ptimo.aig c bad 1 output 1 exit 0
dme5ptimoneg.aig c bad 1 output 1 exit 0
dme5ptimonegnv.aig c bad 1 output 1 exit 0
dme6p1.aig c bad 1 output 1 exit 0
dme6p1neg.aig c bad 1 output 1 exit 0
dme6ptimo.aig c bad 1 output 1 exit 0
dme6ptimoneg.aig c bad 1 output 1 exit 0
dme6ptimonegnv.aig c bad 1 output 1 exit 0
eijkbs1512.aig c bad 1 output 1 exit 0
eijk.bs1512.S.aig c bad 1 output 1 exit 0
eijkbs3271.aig c bad 1 output 1 exit 0
eijk.bs3271.S.aig c bad 1 output 1 exit 0
eijkbs3330.aig c bad 1 output 1 exit 0
eijk.bs3330.S.aig c bad 1 output 1 exit 0
eijkbs3384.aig c bad 1 output 1 exit 0
eijk.bs3384.S.aig c bad 1 output 1 exit 0
eijkbs4863.aig c bad 1 output 1 exit 0
eijk.bs4863.S.aig c bad 1 output 1 exit 0
eijkbs6669.aig c bad 1 output 1 exit 0
eijk.bs6669.S.aig c bad 1 output 1 exit 0
